Point;Latitude;Longitude;Contexte;Période;ATX35;ATXND;ATNND;
6929;45.0094;2.083;RCP4.5;H1;1.72;31;-12;
6930;45.0095;2.1844;RCP4.5;H1;1.35;31;-11;
6931;45.0096;2.2858;RCP4.5;H1;1.42;31;-11;
6932;45.0096;2.3873;RCP4.5;H1;0.74;33;-11;
6933;45.0095;2.4887;RCP4.5;H1;0.58;36;-11;
6934;45.0094;2.5902;RCP4.5;H1;0.2;36;-11;
6935;45.0091;2.6916;RCP4.5;H1;0;35;-11;
6936;45.0087;2.793;RCP4.5;H1;0;34;-11;
6937;45.0082;2.8945;RCP4.5;H1;0.01;33;-10;
6938;45.0077;2.9959;RCP4.5;H1;1.3;33;-9;
6939;45.007;3.0974;RCP4.5;H1;1.31;33;-10;
6940;45.0063;3.1988;RCP4.5;H1;1.35;33;-11;
6941;45.0055;3.3002;RCP4.5;H1;0;32;-11;
6942;45.0045;3.4016;RCP4.5;H1;0.09;32;-11;
6943;45.0035;3.5031;RCP4.5;H1;0.67;33;-12;
6944;45.0024;3.6045;RCP4.5;H1;0.72;33;-12;
6945;45.0012;3.7059;RCP4.5;H1;0.09;32;-11;
6946;44.9999;3.8073;RCP4.5;H1;0.3;33;-12;
6947;44.9985;3.9087;RCP4.5;H1;1.14;34;-12;
6948;44.997;4.0101;RCP4.5;H1;0.79;34;-12;
6949;44.9954;4.1115;RCP4.5;H1;0;34;-11;
6950;44.9938;4.2129;RCP4.5;H1;0;36;-12;
6951;44.992;4.3143;RCP4.5;H1;0.1;36;-10;
6952;44.9901;4.4156;RCP4.5;H1;0.12;36;-11;
6953;44.9882;4.517;RCP4.5;H1;1.82;37;-13;
6954;44.9862;4.6184;RCP4.5;H1;2.04;37;-12;
6955;44.984;4.7197;RCP4.5;H1;2.18;34;-12;
6956;44.9818;4.8211;RCP4.5;H1;3;35;-10;
6957;44.9795;4.9224;RCP4.5;H1;4.02;32;-8;
6958;44.9771;5.0237;RCP4.5;H1;3.5;32;-9;
6959;44.9746;5.1251;RCP4.5;H1;2.64;32;-10;
6960;44.972;5.2264;RCP4.5;H1;1.81;34;-10;
6961;44.9693;5.3277;RCP4.5;H1;0.23;34;-10;
6962;44.9665;5.429;RCP4.5;H1;0.22;35;-9;
6963;44.9636;5.5302;RCP4.5;H1;0;35;-10;
6964;44.9606;5.6315;RCP4.5;H1;1.82;36;-9;
6965;44.9576;5.7328;RCP4.5;H1;0.83;35;-9;
6966;44.9544;5.834;RCP4.5;H1;0;40;-10;
6967;44.9512;5.9352;RCP4.5;H1;0;39;-10;
6968;44.9478;6.0365;RCP4.5;H1;0;37;-11;
6969;44.9444;6.1377;RCP4.5;H1;0;37;-10;
6970;44.9409;6.2389;RCP4.5;H1;0;41;-10;
6971;44.9373;6.3401;RCP4.5;H1;0;43;-11;
6972;44.9336;6.4412;RCP4.5;H1;0;38;-13;
6973;44.9298;6.5424;RCP4.5;H1;0;36;-12;
6974;44.9259;6.6435;RCP4.5;H1;0;38;-12;
7040;45.0263;-1.1654;RCP4.5;H1;1.21;21;-9;
7041;45.0294;-1.064;RCP4.5;H1;1.25;22;-9;
7042;45.0325;-0.9626;RCP4.5;H1;2.5;23;-9;
7043;45.0355;-0.8612;RCP4.5;H1;2.3;23;-9;
7044;45.0384;-0.7598;RCP4.5;H1;1.85;23;-8;
7045;45.0411;-0.6584;RCP4.5;H1;1.17;23;-8;
7046;45.0438;-0.557;RCP4.5;H1;1.19;24;-8;
7047;45.0464;-0.4555;RCP4.5;H1;1.26;25;-10;
7048;45.0489;-0.3541;RCP4.5;H1;2.69;26;-10;
7049;45.0514;-0.2526;RCP4.5;H1;2.7;26;-10;
7050;45.0537;-0.1512;RCP4.5;H1;2.85;27;-10;
7051;45.0559;-0.0497;RCP4.5;H1;2.73;27;-10;
7052;45.0581;0.0518;RCP4.5;H1;2.58;27;-10;
7053;45.0601;0.1533;RCP4.5;H1;2.52;27;-10;
7054;45.0621;0.2548;RCP4.5;H1;2.58;27;-10;
7055;45.0639;0.3563;RCP4.5;H1;2.54;27;-10;
7056;45.0657;0.4578;RCP4.5;H1;2.57;27;-11;
7057;45.0674;0.5593;RCP4.5;H1;2.44;27;-10;
7058;45.0689;0.6608;RCP4.5;H1;2.25;28;-10;
7059;45.0704;0.7624;RCP4.5;H1;2.53;28;-11;
7060;45.0718;0.8639;RCP4.5;H1;2.54;28;-11;
7061;45.0731;0.9655;RCP4.5;H1;2.65;28;-11;
7062;45.0743;1.067;RCP4.5;H1;2.67;28;-11;
7063;45.0755;1.1685;RCP4.5;H1;3.13;28;-11;
7064;45.0765;1.2701;RCP4.5;H1;2.74;29;-12;
7065;45.0774;1.3717;RCP4.5;H1;3.06;29;-12;
7066;45.0782;1.4732;RCP4.5;H1;3.59;30;-12;
7067;45.079;1.5748;RCP4.5;H1;2.65;30;-11;
7068;45.0796;1.6763;RCP4.5;H1;2.28;30;-12;
7069;45.0802;1.7779;RCP4.5;H1;1.97;30;-11;
7070;45.0807;1.8795;RCP4.5;H1;2.25;30;-12;
7071;45.081;1.981;RCP4.5;H1;2.35;30;-12;
7072;45.0813;2.0826;RCP4.5;H1;1.88;30;-12;
7073;45.0815;2.1842;RCP4.5;H1;1.4;31;-11;
7074;45.0816;2.2858;RCP4.5;H1;1.38;31;-11;
7075;45.0816;2.3873;RCP4.5;H1;0.65;33;-11;
7076;45.0815;2.4889;RCP4.5;H1;0.55;36;-11;
7077;45.0813;2.5905;RCP4.5;H1;0;36;-11;
7078;45.081;2.6921;RCP4.5;H1;0;36;-10;
7079;45.0807;2.7936;RCP4.5;H1;0;33;-12;
7080;45.0802;2.8952;RCP4.5;H1;0.01;34;-10;
7081;45.0796;2.9968;RCP4.5;H1;0.32;31;-10;
7082;45.079;3.0983;RCP4.5;H1;0.35;31;-10;
7083;45.0783;3.1999;RCP4.5;H1;0.14;32;-11;
7084;45.0774;3.3015;RCP4.5;H1;0.4;32;-11;
7085;45.0765;3.403;RCP4.5;H1;0.95;32;-11;
7086;45.0755;3.5046;RCP4.5;H1;2.88;33;-11;
7087;45.0744;3.6061;RCP4.5;H1;0.61;32;-11;
7088;45.0731;3.7077;RCP4.5;H1;0.08;32;-11;
7089;45.0718;3.8092;RCP4.5;H1;1.1;33;-11;
7090;45.0704;3.9107;RCP4.5;H1;1.54;35;-12;
7091;45.069;4.0123;RCP4.5;H1;1;34;-12;
7092;45.0674;4.1138;RCP4.5;H1;0;34;-11;
7093;45.0657;4.2153;RCP4.5;H1;0.01;35;-11;
7094;45.0639;4.3168;RCP4.5;H1;0.06;35;-11;
7095;45.0621;4.4183;RCP4.5;H1;0.09;35;-11;
7096;45.0601;4.5198;RCP4.5;H1;0.63;35;-13;
7097;45.0581;4.6213;RCP4.5;H1;2;35;-13;
7098;45.0559;4.7228;RCP4.5;H1;2.96;34;-10;
7099;45.0537;4.8243;RCP4.5;H1;3.92;35;-10;
7100;45.0514;4.9257;RCP4.5;H1;3.62;31;-8;
7101;45.049;5.0272;RCP4.5;H1;3.72;31;-8;
7102;45.0465;5.1287;RCP4.5;H1;3.48;31;-8;
7103;45.0439;5.2301;RCP4.5;H1;3.74;31;-10;
7104;45.0412;5.3315;RCP4.5;H1;3.42;34;-10;
7105;45.0384;5.4329;RCP4.5;H1;0.73;35;-10;
7106;45.0355;5.5344;RCP4.5;H1;0;35;-10;
7107;45.0325;5.6358;RCP4.5;H1;0.71;34;-9;
7108;45.0295;5.7371;RCP4.5;H1;0.8;34;-9;
7109;45.0263;5.8385;RCP4.5;H1;0.03;40;-9;
7110;45.0231;5.9399;RCP4.5;H1;0;37;-10;
7111;45.0197;6.0412;RCP4.5;H1;0;41;-10;
7112;45.0163;6.1426;RCP4.5;H1;0;41;-9;
7113;45.0128;6.2439;RCP4.5;H1;0;34;-10;
7114;45.0091;6.3452;RCP4.5;H1;0;32;-10;
7115;45.0054;6.4465;RCP4.5;H1;0;34;-12;
7116;45.0016;6.5478;RCP4.5;H1;0;34;-12;
7117;44.9977;6.6491;RCP4.5;H1;0;36;-11;
7183;45.0982;-1.1699;RCP4.5;H1;1.21;21;-9;
7184;45.1013;-1.0684;RCP4.5;H1;1.17;21;-9;
7185;45.1044;-0.9669;RCP4.5;H1;1.21;23;-9;
7186;45.1074;-0.8654;RCP4.5;H1;2.08;23;-9;
7187;45.1103;-0.7638;RCP4.5;H1;1.92;23;-9;
7188;45.113;-0.6623;RCP4.5;H1;1.18;23;-8;
7189;45.1157;-0.5607;RCP4.5;H1;2.63;25;-10;
7190;45.1184;-0.4592;RCP4.5;H1;2.68;25;-10;
7191;45.1209;-0.3576;RCP4.5;H1;2.58;26;-10;
7192;45.1233;-0.256;RCP4.5;H1;2.52;26;-10;
7193;45.1256;-0.1544;RCP4.5;H1;2.08;25;-10;
7194;45.1279;-0.0528;RCP4.5;H1;1.85;25;-9;
7195;45.13;0.0488;RCP4.5;H1;2.54;27;-10;
7196;45.132;0.1505;RCP4.5;H1;2.42;27;-10;
7197;45.134;0.2521;RCP4.5;H1;2.41;27;-10;
7198;45.1359;0.3537;RCP4.5;H1;2.29;27;-10;
7199;45.1376;0.4554;RCP4.5;H1;2.46;27;-11;
7200;45.1393;0.557;RCP4.5;H1;2.73;27;-10;
7201;45.1409;0.6587;RCP4.5;H1;2.33;28;-10;
7202;45.1424;0.7603;RCP4.5;H1;2.58;28;-11;
7203;45.1438;0.862;RCP4.5;H1;2.72;28;-11;
7204;45.1451;0.9637;RCP4.5;H1;2.53;28;-11;
7205;45.1463;1.0654;RCP4.5;H1;2.65;28;-11;
7206;45.1474;1.167;RCP4.5;H1;2.67;29;-12;
7207;45.1484;1.2687;RCP4.5;H1;2.37;29;-11;
7208;45.1494;1.3704;RCP4.5;H1;3.02;30;-12;
7209;45.1502;1.4721;RCP4.5;H1;3.05;29;-12;
7210;45.1509;1.5738;RCP4.5;H1;2.79;29;-12;
7211;45.1516;1.6755;RCP4.5;H1;2.48;30;-11;
7212;45.1522;1.7772;RCP4.5;H1;1.38;31;-11;
7213;45.1526;1.8789;RCP4.5;H1;1.98;30;-12;
7214;45.153;1.9806;RCP4.5;H1;1.85;30;-11;
7215;45.1533;2.0823;RCP4.5;H1;1.46;30;-12;
7216;45.1535;2.184;RCP4.5;H1;1.21;32;-12;
7217;45.1536;2.2857;RCP4.5;H1;0.92;33;-11;
7218;45.1536;2.3874;RCP4.5;H1;0.52;33;-11;
7219;45.1535;2.4891;RCP4.5;H1;0.52;36;-10;
7220;45.1533;2.5908;RCP4.5;H1;0;36;-10;
7221;45.153;2.6925;RCP4.5;H1;0;36;-11;
7222;45.1526;2.7942;RCP4.5;H1;0;35;-12;
7223;45.1522;2.8959;RCP4.5;H1;0.01;33;-11;
7224;45.1516;2.9976;RCP4.5;H1;0.32;31;-10;
7225;45.151;3.0993;RCP4.5;H1;0.27;31;-10;
7226;45.1502;3.201;RCP4.5;H1;0.55;32;-11;
7227;45.1494;3.3027;RCP4.5;H1;0.47;31;-11;
7228;45.1484;3.4044;RCP4.5;H1;2.58;31;-11;
7229;45.1474;3.5061;RCP4.5;H1;3.02;31;-12;
7230;45.1463;3.6078;RCP4.5;H1;0.53;31;-11;
7231;45.1451;3.7094;RCP4.5;H1;0.08;32;-11;
7232;45.1438;3.8111;RCP4.5;H1;0.62;33;-11;
7233;45.1424;3.9128;RCP4.5;H1;1.85;33;-11;
7234;45.1409;4.0144;RCP4.5;H1;0.72;33;-11;
7235;45.1393;4.1161;RCP4.5;H1;0.48;33;-11;
7236;45.1376;4.2177;RCP4.5;H1;0.62;33;-11;
7237;45.1359;4.3194;RCP4.5;H1;0.33;33;-11;
7238;45.134;4.421;RCP4.5;H1;0.07;35;-12;
7239;45.1321;4.5226;RCP4.5;H1;0.22;35;-11;
7240;45.13;4.6243;RCP4.5;H1;1.55;35;-13;
7241;45.1279;4.7259;RCP4.5;H1;2.68;34;-11;
7242;45.1256;4.8275;RCP4.5;H1;3.38;33;-9;
7243;45.1233;4.9291;RCP4.5;H1;3.44;33;-9;
7244;45.1209;5.0307;RCP4.5;H1;3.32;32;-9;
7245;45.1184;5.1323;RCP4.5;H1;3.24;31;-10;
7246;45.1158;5.2338;RCP4.5;H1;2.32;31;-9;
7247;45.1131;5.3354;RCP4.5;H1;1.95;33;-10;
7248;45.1103;5.4369;RCP4.5;H1;0.42;34;-11;
7249;45.1074;5.5385;RCP4.5;H1;0.12;36;-10;
7250;45.1044;5.64;RCP4.5;H1;0.85;34;-11;
7251;45.1014;5.7415;RCP4.5;H1;1.4;32;-8;
7252;45.0982;5.8431;RCP4.5;H1;0.36;35;-9;
7253;45.0949;5.9445;RCP4.5;H1;0;40;-11;
7254;45.0916;6.046;RCP4.5;H1;0;42;-10;
7255;45.0882;6.1475;RCP4.5;H1;0;34;-10;
7256;45.0846;6.249;RCP4.5;H1;0;35;-10;
7257;45.081;6.3504;RCP4.5;H1;0;33;-11;
7258;45.0773;6.4518;RCP4.5;H1;0;34;-11;
7259;45.0735;6.5533;RCP4.5;H1;0;33;-10;
7326;45.1701;-1.1745;RCP4.5;H1;1.21;21;-10;
7327;45.1732;-1.0728;RCP4.5;H1;1.18;21;-9;
7328;45.1763;-0.9712;RCP4.5;H1;1.21;23;-9;
7329;45.1793;-0.8695;RCP4.5;H1;1.73;23;-8;
7330;45.1822;-0.7679;RCP4.5;H1;1.19;22;-8;
7331;45.185;-0.6662;RCP4.5;H1;1.19;23;-9;
7332;45.1877;-0.5645;RCP4.5;H1;2.67;26;-10;
7333;45.1903;-0.4628;RCP4.5;H1;2.49;26;-10;
7334;45.1928;-0.3611;RCP4.5;H1;1.97;24;-10;
7335;45.1952;-0.2593;RCP4.5;H1;1.86;25;-9;
7336;45.1975;-0.1576;RCP4.5;H1;2;25;-9;
7337;45.1998;-0.0559;RCP4.5;H1;1.83;25;-9;
7338;45.2019;0.0459;RCP4.5;H1;2.51;27;-10;
7339;45.204;0.1476;RCP4.5;H1;2.38;27;-10;
7340;45.2059;0.2494;RCP4.5;H1;2.37;26;-10;
7341;45.2078;0.3512;RCP4.5;H1;2.25;27;-10;
7342;45.2096;0.4529;RCP4.5;H1;2.25;27;-10;
7343;45.2112;0.5547;RCP4.5;H1;2.31;27;-10;
7344;45.2128;0.6565;RCP4.5;H1;2.58;27;-10;
7345;45.2143;0.7583;RCP4.5;H1;2.58;27;-10;
7346;45.2157;0.8601;RCP4.5;H1;2.48;27;-11;
7347;45.217;0.9619;RCP4.5;H1;2.57;28;-11;
7348;45.2182;1.0637;RCP4.5;H1;2.54;28;-11;
7349;45.2194;1.1655;RCP4.5;H1;2.42;29;-11;
7350;45.2204;1.2673;RCP4.5;H1;2.25;29;-11;
7351;45.2213;1.3692;RCP4.5;H1;2.22;29;-11;
7352;45.2222;1.471;RCP4.5;H1;2.96;30;-12;
7353;45.2229;1.5728;RCP4.5;H1;2.08;29;-11;
7354;45.2236;1.6746;RCP4.5;H1;2.2;30;-11;
7355;45.2241;1.7765;RCP4.5;H1;2.05;30;-11;
7356;45.2246;1.8783;RCP4.5;H1;1.46;30;-12;
7357;45.225;1.9801;RCP4.5;H1;1.09;30;-12;
7358;45.2252;2.082;RCP4.5;H1;1.3;30;-10;
7359;45.2254;2.1838;RCP4.5;H1;1.55;30;-11;
7360;45.2255;2.2856;RCP4.5;H1;1.27;31;-11;
7361;45.2255;2.3875;RCP4.5;H1;0.58;31;-12;
7362;45.2254;2.4893;RCP4.5;H1;0.47;32;-10;
7363;45.2252;2.5911;RCP4.5;H1;0.07;32;-11;
7364;45.225;2.693;RCP4.5;H1;0.05;37;-10;
7365;45.2246;2.7948;RCP4.5;H1;0;35;-11;
7366;45.2241;2.8966;RCP4.5;H1;0;32;-11;
7367;45.2236;2.9985;RCP4.5;H1;0;31;-11;
7368;45.2229;3.1003;RCP4.5;H1;0.33;30;-10;
7369;45.2222;3.2021;RCP4.5;H1;1.42;31;-10;
7370;45.2213;3.304;RCP4.5;H1;0.89;31;-11;
7371;45.2204;3.4058;RCP4.5;H1;2.9;31;-12;
7372;45.2194;3.5076;RCP4.5;H1;3;31;-12;
7373;45.2183;3.6094;RCP4.5;H1;0.64;31;-11;
7374;45.217;3.7112;RCP4.5;H1;0.12;32;-11;
7375;45.2157;3.813;RCP4.5;H1;0.27;32;-10;
7376;45.2143;3.9148;RCP4.5;H1;1.06;32;-11;
7377;45.2129;4.0166;RCP4.5;H1;1.69;32;-11;
7378;45.2113;4.1184;RCP4.5;H1;1.92;33;-11;
7379;45.2096;4.2202;RCP4.5;H1;0.97;33;-11;
7380;45.2078;4.3219;RCP4.5;H1;0.62;33;-11;
7381;45.206;4.4237;RCP4.5;H1;0.1;33;-11;
7382;45.204;4.5255;RCP4.5;H1;0.55;34;-12;
7383;45.202;4.6272;RCP4.5;H1;1.79;34;-13;
7384;45.1998;4.729;RCP4.5;H1;3.08;33;-10;
7385;45.1976;4.8307;RCP4.5;H1;3.3;32;-9;
7386;45.1952;4.9324;RCP4.5;H1;3.12;33;-9;
7387;45.1928;5.0342;RCP4.5;H1;2.64;33;-10;
7388;45.1903;5.1359;RCP4.5;H1;2.02;32;-10;
7389;45.1877;5.2376;RCP4.5;H1;2.05;31;-11;
7390;45.185;5.3393;RCP4.5;H1;2.1;32;-10;
7391;45.1822;5.441;RCP4.5;H1;1.95;32;-10;
7392;45.1793;5.5426;RCP4.5;H1;0.14;33;-10;
7393;45.1763;5.6443;RCP4.5;H1;0.65;33;-9;
7394;45.1733;5.7459;RCP4.5;H1;1.52;32;-8;
7395;45.1701;5.8476;RCP4.5;H1;0.97;35;-8;
7396;45.1668;5.9492;RCP4.5;H1;0;37;-10;
7397;45.1635;6.0508;RCP4.5;H1;0;39;-10;
7398;45.16;6.1524;RCP4.5;H1;0;31;-12;
7399;45.1565;6.254;RCP4.5;H1;0;36;-12;
7400;45.1529;6.3556;RCP4.5;H1;0;35;-10;
7401;45.1491;6.4572;RCP4.5;H1;0;35;-11;
7402;45.1453;6.5587;RCP4.5;H1;0;32;-13;
7403;45.1414;6.6603;RCP4.5;H1;0;32;-12;
7405;45.1333;6.8633;RCP4.5;H1;0;35;-11;
7470;45.2451;-1.0773;RCP4.5;H1;1.21;21;-10;
7471;45.2482;-0.9755;RCP4.5;H1;1.25;23;-9;
7472;45.2512;-0.8737;RCP4.5;H1;1.6;23;-9;
7473;45.2541;-0.7719;RCP4.5;H1;1.19;23;-9;
7474;45.2569;-0.6701;RCP4.5;H1;1.2;23;-8;
7475;45.2596;-0.5682;RCP4.5;H1;2.72;26;-10;
7476;45.2622;-0.4664;RCP4.5;H1;2.67;26;-10;
7477;45.2647;-0.3646;RCP4.5;H1;1.82;25;-10;
7478;45.2671;-0.2627;RCP4.5;H1;1.68;25;-9;
7479;45.2695;-0.1608;RCP4.5;H1;1.68;25;-9;
7480;45.2717;-0.059;RCP4.5;H1;2.12;27;-10;
7481;45.2739;0.0429;RCP4.5;H1;2.25;27;-10;
7482;45.2759;0.1448;RCP4.5;H1;2.1;26;-10;
7483;45.2779;0.2467;RCP4.5;H1;2.24;27;-10;
7484;45.2797;0.3486;RCP4.5;H1;2.42;27;-10;
7485;45.2815;0.4505;RCP4.5;H1;2.54;27;-10;
7486;45.2832;0.5524;RCP4.5;H1;2.4;28;-10;
7487;45.2848;0.6543;RCP4.5;H1;1.27;29;-10;
7488;45.2863;0.7562;RCP4.5;H1;1.27;29;-10;
7489;45.2877;0.8582;RCP4.5;H1;2.51;29;-10;
7490;45.289;0.9601;RCP4.5;H1;2.7;28;-11;
7491;45.2902;1.0621;RCP4.5;H1;2.58;28;-11;
7492;45.2913;1.164;RCP4.5;H1;2.25;28;-10;
7493;45.2923;1.2659;RCP4.5;H1;2.23;29;-11;
7494;45.2933;1.3679;RCP4.5;H1;2.82;30;-12;
7495;45.2941;1.4699;RCP4.5;H1;2.1;30;-11;
7496;45.2949;1.5718;RCP4.5;H1;1.48;30;-11;
7497;45.2955;1.6738;RCP4.5;H1;2.19;30;-11;
7498;45.2961;1.7757;RCP4.5;H1;2.37;30;-12;
7499;45.2966;1.8777;RCP4.5;H1;1.29;30;-12;
7500;45.2969;1.9797;RCP4.5;H1;1;30;-10;
7501;45.2972;2.0816;RCP4.5;H1;0.83;30;-11;
7502;45.2974;2.1836;RCP4.5;H1;1.46;30;-11;
7503;45.2975;2.2856;RCP4.5;H1;1.31;30;-12;
7504;45.2975;2.3875;RCP4.5;H1;1.4;31;-11;
7505;45.2974;2.4895;RCP4.5;H1;0.4;32;-11;
7506;45.2972;2.5915;RCP4.5;H1;0.52;32;-10;
7507;45.2969;2.6934;RCP4.5;H1;0.27;32;-10;
7508;45.2966;2.7954;RCP4.5;H1;0.11;34;-11;
7509;45.2961;2.8974;RCP4.5;H1;0;33;-12;
7510;45.2955;2.9993;RCP4.5;H1;0;33;-12;
7511;45.2949;3.1013;RCP4.5;H1;0.85;31;-11;
7512;45.2941;3.2033;RCP4.5;H1;2.29;31;-12;
7513;45.2933;3.3052;RCP4.5;H1;2.69;31;-12;
7514;45.2924;3.4072;RCP4.5;H1;2.97;30;-11;
7515;45.2913;3.5091;RCP4.5;H1;2.55;31;-11;
7516;45.2902;3.6111;RCP4.5;H1;0.12;30;-11;
7517;45.289;3.713;RCP4.5;H1;0.06;31;-10;
7518;45.2877;3.8149;RCP4.5;H1;0.26;31;-11;
7519;45.2863;3.9169;RCP4.5;H1;0.61;32;-11;
7520;45.2848;4.0188;RCP4.5;H1;1.47;31;-12;
7521;45.2832;4.1207;RCP4.5;H1;3.02;32;-11;
7522;45.2815;4.2226;RCP4.5;H1;1.08;32;-11;
7523;45.2798;4.3245;RCP4.5;H1;0.6;33;-11;
7524;45.2779;4.4264;RCP4.5;H1;0.07;34;-12;
7525;45.2759;4.5283;RCP4.5;H1;0.42;34;-12;
7526;45.2739;4.6302;RCP4.5;H1;1.79;34;-13;
7527;45.2717;4.7321;RCP4.5;H1;2.77;33;-10;
7528;45.2695;4.834;RCP4.5;H1;3.68;32;-9;
7529;45.2672;4.9358;RCP4.5;H1;3.08;32;-9;
7530;45.2647;5.0377;RCP4.5;H1;2.43;33;-10;
7531;45.2622;5.1395;RCP4.5;H1;1.79;32;-11;
7532;45.2596;5.2413;RCP4.5;H1;1.24;32;-11;
7533;45.2569;5.3432;RCP4.5;H1;1.36;33;-11;
7534;45.2541;5.445;RCP4.5;H1;2.16;31;-10;
7535;45.2512;5.5468;RCP4.5;H1;1.07;32;-11;
7536;45.2482;5.6486;RCP4.5;H1;1.25;31;-8;
7537;45.2452;5.7504;RCP4.5;H1;0.59;32;-9;
7538;45.242;5.8521;RCP4.5;H1;1.42;32;-8;
7539;45.2387;5.9539;RCP4.5;H1;0.29;35;-9;
7540;45.2354;6.0556;RCP4.5;H1;0;35;-12;
7541;45.2319;6.1574;RCP4.5;H1;0;41;-12;
7542;45.2284;6.2591;RCP4.5;H1;0;43;-10;
7543;45.2247;6.3608;RCP4.5;H1;0;43;-10;
7544;45.221;6.4625;RCP4.5;H1;0.03;37;-9;
7545;45.2172;6.5642;RCP4.5;H1;0;39;-10;
7546;45.2133;6.6658;RCP4.5;H1;0;39;-9;
7547;45.2093;6.7675;RCP4.5;H1;0;39;-11;
7548;45.2052;6.8691;RCP4.5;H1;0;32;-12;
7613;45.317;-1.0817;RCP4.5;H1;1.23;22;-10;
7614;45.3201;-0.9798;RCP4.5;H1;2.3;23;-10;
7615;45.3231;-0.8778;RCP4.5;H1;1.69;22;-9;
7616;45.326;-0.7759;RCP4.5;H1;1.19;23;-9;
7617;45.3288;-0.674;RCP4.5;H1;1.2;24;-9;
7618;45.3315;-0.572;RCP4.5;H1;2.1;24;-9;
7619;45.3341;-0.47;RCP4.5;H1;1.93;24;-9;
7620;45.3366;-0.3681;RCP4.5;H1;1.92;24;-10;
7621;45.3391;-0.2661;RCP4.5;H1;2.35;26;-9;
7622;45.3414;-0.1641;RCP4.5;H1;2.02;26;-9;
7623;45.3436;-0.0621;RCP4.5;H1;1.92;27;-10;
7624;45.3458;0.0399;RCP4.5;H1;2;27;-10;
7625;45.3479;0.1419;RCP4.5;H1;2.12;27;-10;
7626;45.3498;0.244;RCP4.5;H1;2.15;27;-10;
7627;45.3517;0.346;RCP4.5;H1;2.18;27;-10;
7628;45.3535;0.448;RCP4.5;H1;2.25;27;-10;
7629;45.3551;0.5501;RCP4.5;H1;2.38;28;-10;
7630;45.3567;0.6521;RCP4.5;H1;1.27;29;-10;
7631;45.3582;0.7542;RCP4.5;H1;1.27;29;-10;
7632;45.3596;0.8563;RCP4.5;H1;1.25;28;-10;
7633;45.3609;0.9583;RCP4.5;H1;2.15;28;-10;
7634;45.3622;1.0604;RCP4.5;H1;1.96;28;-10;
7635;45.3633;1.1625;RCP4.5;H1;2.01;29;-11;
7636;45.3643;1.2646;RCP4.5;H1;1.76;29;-11;
7637;45.3652;1.3666;RCP4.5;H1;1.5;29;-10;
7638;45.3661;1.4687;RCP4.5;H1;1.61;30;-11;
7639;45.3668;1.5708;RCP4.5;H1;1.33;30;-11;
7640;45.3675;1.6729;RCP4.5;H1;1.02;30;-11;
7641;45.3681;1.775;RCP4.5;H1;1.8;30;-11;
7642;45.3685;1.8771;RCP4.5;H1;1.31;31;-10;
7643;45.3689;1.9792;RCP4.5;H1;0.92;30;-11;
7644;45.3692;2.0813;RCP4.5;H1;0.83;30;-11;
7645;45.3694;2.1834;RCP4.5;H1;1.02;30;-11;
7646;45.3695;2.2855;RCP4.5;H1;1.13;30;-12;
7647;45.3695;2.3876;RCP4.5;H1;1.35;30;-11;
7648;45.3694;2.4897;RCP4.5;H1;1.33;30;-11;
7649;45.3692;2.5918;RCP4.5;H1;0.65;31;-11;
7650;45.3689;2.6939;RCP4.5;H1;0.46;33;-11;
7651;45.3685;2.796;RCP4.5;H1;0.14;33;-11;
7652;45.3681;2.8981;RCP4.5;H1;0;33;-12;
7653;45.3675;3.0002;RCP4.5;H1;0;33;-12;
7654;45.3668;3.1023;RCP4.5;H1;0.01;31;-13;
7655;45.3661;3.2044;RCP4.5;H1;1.48;29;-11;
7656;45.3653;3.3065;RCP4.5;H1;3.06;29;-11;
7657;45.3643;3.4085;RCP4.5;H1;2.75;30;-12;
7658;45.3633;3.5106;RCP4.5;H1;0.77;30;-11;
7659;45.3622;3.6127;RCP4.5;H1;0.13;31;-11;
7660;45.361;3.7148;RCP4.5;H1;0.51;32;-11;
7661;45.3597;3.8168;RCP4.5;H1;0.12;32;-11;
7662;45.3582;3.9189;RCP4.5;H1;0.17;32;-11;
7663;45.3568;4.021;RCP4.5;H1;0.27;32;-12;
7664;45.3552;4.123;RCP4.5;H1;1.91;32;-11;
7665;45.3535;4.2251;RCP4.5;H1;2.13;32;-11;
7666;45.3517;4.3271;RCP4.5;H1;1;33;-12;
7667;45.3498;4.4291;RCP4.5;H1;0.09;34;-12;
7668;45.3479;4.5312;RCP4.5;H1;0.09;34;-13;
7669;45.3458;4.6332;RCP4.5;H1;1.37;32;-13;
7670;45.3437;4.7352;RCP4.5;H1;3.26;32;-10;
7671;45.3414;4.8372;RCP4.5;H1;2.91;31;-9;
7672;45.3391;4.9392;RCP4.5;H1;2.8;32;-10;
7673;45.3367;5.0412;RCP4.5;H1;2.62;33;-11;
7674;45.3341;5.1431;RCP4.5;H1;2.5;33;-11;
7675;45.3315;5.2451;RCP4.5;H1;2.44;32;-11;
7676;45.3288;5.3471;RCP4.5;H1;1.92;32;-11;
7677;45.326;5.449;RCP4.5;H1;1.5;31;-11;
7678;45.3231;5.551;RCP4.5;H1;2.29;31;-9;
7679;45.3201;5.6529;RCP4.5;H1;0.7;32;-11;
7680;45.3171;5.7548;RCP4.5;H1;0;35;-10;
7681;45.3139;5.8567;RCP4.5;H1;0.03;32;-10;
